"EVENTNAME","REGION","REGION2","x","y","DATE","YEAR","MONTH","period"
"2014527","SOUTH CAROLINA","South","-79.952","32.587","10-17-2014","2014","10","modern"
"2014529","SOUTH CAROLINA","South","-79.955","32.598","10-17-2014","2014","10","modern"
"2014531","SOUTH CAROLINA","South","-79.899","32.624","10-20-2014","2014","10","modern"
"2014533","SOUTH CAROLINA","South","-79.768","32.707","10-20-2014","2014","10","modern"
"2014535","SOUTH CAROLINA","South","-79.696","32.783","10-20-2014","2014","10","modern"
"2014537","SOUTH CAROLINA","South","-79.68","32.808","10-20-2014","2014","10","modern"
"2014539","SOUTH CAROLINA","South","-79.598","32.847","10-20-2014","2014","10","modern"
"2014541","ONSLOW BAY","North","-77.558","34.412","10-21-2014","2014","10","modern"
"2014543","ONSLOW BAY","North","-77.488","34.453","10-21-2014","2014","10","modern"
"2014545","ONSLOW BAY","North","-77.396","34.496","10-21-2014","2014","10","modern"
"2014547","ONSLOW BAY","North","-77.154","34.617","10-21-2014","2014","10","modern"
"2014549","ONSLOW BAY","North","-77.051","34.652","10-21-2014","2014","10","modern"
"2014551","LONG BAY","North","-78.066","33.854","10-22-2014","2014","10","modern"
"2014553","LONG BAY","North","-78.2","33.901","10-22-2014","2014","10","modern"
"2014555","LONG BAY","North","-78.293","33.893","10-22-2014","2014","10","modern"
"2014557","LONG BAY","North","-78.335","33.892","10-22-2014","2014","10","modern"
"2014559","LONG BAY","North","-78.566","33.833","10-22-2014","2014","10","modern"
"2014561","LONG BAY","North","-78.638","33.811","10-22-2014","2014","10","modern"
"2014563","LONG BAY","North","-78.646","33.796","10-22-2014","2014","10","modern"
"2014565","LONG BAY","North","-78.632","33.786","10-22-2014","2014","10","modern"
"2014567","LONG BAY","North","-78.931","33.623","10-23-2014","2014","10","modern"
"2014569","GEORGIA","South","-81.32","30.927","10-28-2014","2014","10","modern"
"2014571","GEORGIA","South","-81.309","30.934","10-28-2014","2014","10","modern"
"2014573","GEORGIA","South","-81.328","31.026","10-28-2014","2014","10","modern"
"2014575","GEORGIA","South","-81.261","31.132","10-28-2014","2014","10","modern"
"2014577","GEORGIA","South","-81.302","31.142","10-28-2014","2014","10","modern"
"2014579","GEORGIA","South","-81.282","31.176","10-28-2014","2014","10","modern"
"2014581","GEORGIA","South","-81.239","31.215","10-28-2014","2014","10","modern"
"2014583","GEORGIA","South","-81.208","31.25","10-28-2014","2014","10","modern"
"2014585","GEORGIA","South","-81.196","31.327","10-28-2014","2014","10","modern"
"2014587","GEORGIA","South","-81.11","31.431","10-29-2014","2014","10","modern"
"2014589","GEORGIA","South","-81.083","31.468","10-29-2014","2014","10","modern"
"2014591","GEORGIA","South","-81.01","31.696","10-29-2014","2014","10","modern"
"2014593","GEORGIA","South","-81.038","31.726","10-29-2014","2014","10","modern"
"2014595","GEORGIA","South","-80.969","31.753","10-29-2014","2014","10","modern"
"2014597","GEORGIA","South","-80.89","31.852","10-30-2014","2014","10","modern"
"2014599","GEORGIA","South","-80.863","31.889","10-30-2014","2014","10","modern"
"2014601","GEORGIA","South","-80.805","31.948","10-30-2014","2014","10","modern"
"2014603","GEORGIA","South","-80.754","31.971","10-30-2014","2014","10","modern"
"2014605","SOUTH CAROLINA","South","-80.757","32.073","10-30-2014","2014","10","modern"
"2014607","SOUTH CAROLINA","South","-80.665","32.07","10-30-2014","2014","10","modern"
"2014609","SOUTH CAROLINA","South","-80.534","32.173","10-30-2014","2014","10","modern"
"2014611","SOUTH CAROLINA","South","-80.391","32.296","10-30-2014","2014","10","modern"
"2015001","SOUTH CAROLINA","South","-80.273","32.45","04-13-2015","2015","04","modern"
"2015003","SOUTH CAROLINA","South","-80.449","32.279","04-13-2015","2015","04","modern"
"2015005","SOUTH CAROLINA","South","-80.533","32.227","04-13-2015","2015","04","modern"
"2015007","FLORIDA","South","-81.245","29.775","04-14-2015","2015","04","modern"
"2015009","FLORIDA","South","-81.166","29.573","04-14-2015","2015","04","modern"
"2015011","FLORIDA","South","-81.084","29.402","04-14-2015","2015","04","modern"
"2015013","FLORIDA","South","-81.07","29.37","04-14-2015","2015","04","modern"
"2015015","FLORIDA","South","-81.028","29.285","04-14-2015","2015","04","modern"
"2015017","FLORIDA","South","-80.955","29.143","04-14-2015","2015","04","modern"
"2015019","FLORIDA","South","-80.941","29.12","04-14-2015","2015","04","modern"
"2015021","FLORIDA","South","-80.704","28.757","04-15-2015","2015","04","modern"
"2015023","FLORIDA","South","-80.764","28.849","04-15-2015","2015","04","modern"
"2015025","FLORIDA","South","-80.802","28.91","04-15-2015","2015","04","modern"
"2015027","FLORIDA","South","-80.813","28.924","04-15-2015","2015","04","modern"
"2015029","FLORIDA","South","-80.829","28.947","04-15-2015","2015","04","modern"
"2015031","FLORIDA","South","-80.848","28.974","04-15-2015","2015","04","modern"
"2015033","FLORIDA","South","-81.103","29.444","04-15-2015","2015","04","modern"
"2015035","FLORIDA","South","-81.134","29.508","04-16-2015","2015","04","modern"
"2015037","FLORIDA","South","-81.175","29.597","04-16-2015","2015","04","modern"
"2015039","FLORIDA","South","-81.19","29.631","04-16-2015","2015","04","modern"
"2015041","FLORIDA","South","-81.209","29.678","04-16-2015","2015","04","modern"
"2015043","SOUTH CAROLINA","South","-80.08","32.568","04-17-2015","2015","04","modern"
"2015045","LONG BAY","North","-78.932","33.622","04-21-2015","2015","04","modern"
"2015047","LONG BAY","North","-78.761","33.717","04-21-2015","2015","04","modern"
"2015049","LONG BAY","North","-78.662","33.795","04-21-2015","2015","04","modern"
"2015051","LONG BAY","North","-78.631","33.786","04-21-2015","2015","04","modern"
"2015053","LONG BAY","North","-78.566","33.833","04-21-2015","2015","04","modern"
"2015055","LONG BAY","North","-78.351","33.89","04-21-2015","2015","04","modern"
"2015057","LONG BAY","North","-78.217","33.901","04-21-2015","2015","04","modern"
"2015059","LONG BAY","North","-78.074","33.87","04-21-2015","2015","04","modern"
"2015061","LONG BAY","North","-77.994","33.827","04-22-2015","2015","04","modern"
"2015063","LONG BAY","North","-77.978","33.783","04-22-2015","2015","04","modern"
"2015065","ONSLOW BAY","North","-77.896","33.713","04-22-2015","2015","04","modern"
"2015067","ONSLOW BAY","North","-77.907","33.736","04-22-2015","2015","04","modern"
"2015069","ONSLOW BAY","North","-77.925","33.79","04-22-2015","2015","04","modern"
"2015071","ONSLOW BAY","North","-77.932","33.852","04-22-2015","2015","04","modern"
"2015073","ONSLOW BAY","North","-77.924","33.911","04-22-2015","2015","04","modern"
"2015075","ONSLOW BAY","North","-77.905","33.97","04-22-2015","2015","04","modern"
"2015077","ONSLOW BAY","North","-77.878","34.037","04-22-2015","2015","04","modern"
"2015079","ONSLOW BAY","North","-77.396","34.496","04-23-2015","2015","04","modern"
"2015081","ONSLOW BAY","North","-77.488","34.453","04-23-2015","2015","04","modern"
"2015083","ONSLOW BAY","North","-77.558","34.412","04-23-2015","2015","04","modern"
"2015085","ONSLOW BAY","North","-77.677","34.316","04-23-2015","2015","04","modern"
"2015087","ONSLOW BAY","North","-77.731","34.268","04-23-2015","2015","04","modern"
"2015089","ONSLOW BAY","North","-77.787","34.201","04-23-2015","2015","04","modern"
"2015091","ONSLOW BAY","North","-77.854","34.104","04-23-2015","2015","04","modern"
"2015093","GEORGIA","South","-81.247","31.141","04-28-2015","2015","04","modern"
"2015095","GEORGIA","South","-81.306","31.005","04-28-2015","2015","04","modern"
"2015097","GEORGIA","South","-81.342","30.888","04-28-2015","2015","04","modern"
"2015099","GEORGIA","South","-81.317","30.778","04-28-2015","2015","04","modern"
"2015101","GEORGIA","South","-81.395","30.677","04-28-2015","2015","04","modern"
"2015103","GEORGIA","South","-81.387","30.455","04-28-2015","2015","04","modern"
"2015105","FLORIDA","South","-81.386","30.322","04-28-2015","2015","04","modern"
"2015107","FLORIDA","South","-81.256","29.821","04-29-2015","2015","04","modern"
"2015109","FLORIDA","South","-81.296","29.96","04-29-2015","2015","04","modern"
"2015111","FLORIDA","South","-81.311","30.006","04-29-2015","2015","04","modern"
"2015113","FLORIDA","South","-81.342","30.135","04-29-2015","2015","04","modern"
"2015115","FLORIDA","South","-81.369","30.235","04-29-2015","2015","04","modern"
"2015117","GEORGIA","South","-81.42","30.752","04-30-2015","2015","04","modern"
"2015119","GEORGIA","South","-81.438","30.753","04-30-2015","2015","04","modern"
"2015121","GEORGIA","South","-81.401","30.777","04-30-2015","2015","04","modern"
"2015123","GEORGIA","South","-81.377","30.845","04-30-2015","2015","04","modern"
"2015125","GEORGIA","South","-81.318","30.9","04-30-2015","2015","04","modern"
"2015127","GEORGIA","South","-81.32","30.925","04-30-2015","2015","04","modern"
"2015129","GEORGIA","South","-81.303","31.141","04-30-2015","2015","04","modern"
"2015131","SOUTH CAROLINA","South","-79.955","32.598","05-01-2015","2015","05","modern"
"2015133","SOUTH CAROLINA","South","-79.944","32.614","05-01-2015","2015","05","modern"
"2015135","SOUTH CAROLINA","South","-79.913","32.627","05-01-2015","2015","05","modern"
"2015137","SOUTH CAROLINA","South","-79.898","32.625","05-01-2015","2015","05","modern"
"2015139","SOUTH CAROLINA","South","-79.664","32.793","05-01-2015","2015","05","modern"
"2015141","SOUTH CAROLINA","South","-79.664","32.824","05-01-2015","2015","05","modern"
"2015143","RALEIGH BAY","North","-75.596","35.227","05-06-2015","2015","05","modern"
"2015145","RALEIGH BAY","North","-75.672","35.207","05-06-2015","2015","05","modern"
"2015147","RALEIGH BAY","North","-75.79","35.168","05-06-2015","2015","05","modern"
"2015149","RALEIGH BAY","North","-75.945","35.102","05-06-2015","2015","05","modern"
"2015151","RALEIGH BAY","North","-76.121","34.994","05-06-2015","2015","05","modern"
"2015153","RALEIGH BAY","North","-76.192","34.939","05-06-2015","2015","05","modern"
"2015155","RALEIGH BAY","North","-76.284","34.865","05-06-2015","2015","05","modern"
"2015157","SOUTH CAROLINA","South","-79.661","32.834","05-12-2015","2015","05","modern"
"2015159","SOUTH CAROLINA","South","-79.608","32.836","05-12-2015","2015","05","modern"
"2015161","SOUTH CAROLINA","South","-79.381","32.967","05-12-2015","2015","05","modern"
"2015163","SOUTH CAROLINA","South","-79.12","33.045","05-12-2015","2015","05","modern"
"2015165","SOUTH CAROLINA","South","-79.119","33.217","05-12-2015","2015","05","modern"
"2015167","LONG BAY","North","-79.13","33.306","05-12-2015","2015","05","modern"
"2015169","LONG BAY","North","-79.126","33.349","05-12-2015","2015","05","modern"
"2015171","LONG BAY","North","-79.02","33.45","05-12-2015","2015","05","modern"
"2015173","SOUTH CAROLINA","South","-80.529","32.163","05-13-2015","2015","05","modern"
"2015175","SOUTH CAROLINA","South","-80.757","32.073","05-13-2015","2015","05","modern"
"2015177","SOUTH CAROLINA","South","-80.758","32.037","05-13-2015","2015","05","modern"
"2015179","GEORGIA","South","-80.753","31.971","05-13-2015","2015","05","modern"
"2015181","GEORGIA","South","-80.782","31.96","05-13-2015","2015","05","modern"
"2015183","GEORGIA","South","-80.861","31.901","05-13-2015","2015","05","modern"
"2015185","GEORGIA","South","-81.263","31.185","05-14-2015","2015","05","modern"
"2015187","GEORGIA","South","-81.238","31.216","05-14-2015","2015","05","modern"
"2015189","GEORGIA","South","-81.201","31.294","05-14-2015","2015","05","modern"
"2015191","GEORGIA","South","-81.196","31.328","05-14-2015","2015","05","modern"
"2015193","GEORGIA","South","-81.161","31.379","05-14-2015","2015","05","modern"
"2015195","GEORGIA","South","-81.076","31.583","05-14-2015","2015","05","modern"
"2015197","GEORGIA","South","-81.064","31.636","05-14-2015","2015","05","modern"
"2015199","GEORGIA","South","-81.032","31.668","05-14-2015","2015","05","modern"
"2015201","GEORGIA","South","-81","31.709","05-15-2015","2015","05","modern"
"2015203","GEORGIA","South","-80.967","31.756","05-15-2015","2015","05","modern"
"2015205","GEORGIA","South","-80.942","31.786","05-15-2015","2015","05","modern"
"2015207","GEORGIA","South","-80.926","31.829","05-15-2015","2015","05","modern"
"2015209","ONSLOW BAY","North","-77.153","34.617","05-20-2015","2015","05","modern"
"2015211","ONSLOW BAY","North","-77.051","34.652","05-20-2015","2015","05","modern"
"2015213","ONSLOW BAY","North","-77.02","34.658","05-20-2015","2015","05","modern"
"2015215","ONSLOW BAY","North","-76.809","34.688","05-20-2015","2015","05","modern"
"2015217","ONSLOW BAY","North","-76.632","34.666","05-20-2015","2015","05","modern"
"2015219","GEORGIA","South","-81.396","30.677","07-07-2015","2015","07","modern"
"2015221","GEORGIA","South","-81.388","30.454","07-07-2015","2015","07","modern"
"2015223","FLORIDA","South","-81.386","30.323","07-07-2015","2015","07","modern"
"2015225","FLORIDA","South","-81.383","30.293","07-07-2015","2015","07","modern"
"2015227","FLORIDA","South","-81.373","30.247","07-07-2015","2015","07","modern"
"2015229","FLORIDA","South","-81.315","30.019","07-07-2015","2015","07","modern"
"2015231","FLORIDA","South","-80.704","28.757","07-08-2015","2015","07","modern"
"2015233","FLORIDA","South","-80.736","28.807","07-08-2015","2015","07","modern"
"2015235","FLORIDA","South","-80.765","28.85","07-08-2015","2015","07","modern"
"2015237","FLORIDA","South","-80.813","28.923","07-08-2015","2015","07","modern"
"2015239","FLORIDA","South","-80.828","28.946","07-08-2015","2015","07","modern"
"2015241","FLORIDA","South","-80.87","29.009","07-08-2015","2015","07","modern"
"2015243","FLORIDA","South","-80.93","29.104","07-08-2015","2015","07","modern"
"2015245","FLORIDA","South","-80.946","29.128","07-08-2015","2015","07","modern"
"2015247","FLORIDA","South","-81.018","29.268","07-09-2015","2015","07","modern"
"2015249","FLORIDA","South","-81.062","29.355","07-09-2015","2015","07","modern"
"2015251","FLORIDA","South","-81.079","29.39","07-09-2015","2015","07","modern"
"2015253","FLORIDA","South","-81.104","29.444","07-09-2015","2015","07","modern"
"2015255","FLORIDA","South","-81.134","29.509","07-09-2015","2015","07","modern"
"2015257","FLORIDA","South","-81.158","29.557","07-09-2015","2015","07","modern"
"2015259","FLORIDA","South","-81.175","29.596","07-09-2015","2015","07","modern"
"2015261","FLORIDA","South","-81.19","29.632","07-09-2015","2015","07","modern"
"2015263","FLORIDA","South","-81.209","29.679","07-09-2015","2015","07","modern"
"2015265","FLORIDA","South","-81.241","29.763","07-10-2015","2015","07","modern"
"2015267","FLORIDA","South","-81.256","29.822","07-10-2015","2015","07","modern"
"2015269","FLORIDA","South","-81.297","29.96","07-10-2015","2015","07","modern"
"2015271","SOUTH CAROLINA","South","-80.258","32.428","07-11-2015","2015","07","modern"
"2015273","SOUTH CAROLINA","South","-80.114","32.565","07-11-2015","2015","07","modern"
"2015275","SOUTH CAROLINA","South","-79.942","32.615","07-11-2015","2015","07","modern"
"2015277","SOUTH CAROLINA","South","-79.916","32.626","07-11-2015","2015","07","modern"
"2015279","SOUTH CAROLINA","South","-79.884","32.633","07-11-2015","2015","07","modern"
"2015281","GEORGIA","South","-81.307","31.004","07-14-2015","2015","07","modern"
"2015283","GEORGIA","South","-81.31","30.95","07-14-2015","2015","07","modern"
"2015285","GEORGIA","South","-81.318","30.9","07-14-2015","2015","07","modern"
"2015287","GEORGIA","South","-81.342","30.888","07-14-2015","2015","07","modern"
"2015289","GEORGIA","South","-81.37","30.858","07-14-2015","2015","07","modern"
"2015291","GEORGIA","South","-81.389","30.787","07-14-2015","2015","07","modern"
"2015293","GEORGIA","South","-81.427","30.764","07-14-2015","2015","07","modern"
"2015295","GEORGIA","South","-81.421","30.752","07-14-2015","2015","07","modern"
"2015297","GEORGIA","South","-81.337","30.785","07-14-2015","2015","07","modern"
"2015299","GEORGIA","South","-81.261","31.132","07-15-2015","2015","07","modern"
"2015301","GEORGIA","South","-81.301","31.142","07-15-2015","2015","07","modern"
"2015303","GEORGIA","South","-81.281","31.177","07-15-2015","2015","07","modern"
"2015305","GEORGIA","South","-81.238","31.216","07-15-2015","2015","07","modern"
"2015307","GEORGIA","South","-81.201","31.294","07-15-2015","2015","07","modern"
"2015309","GEORGIA","South","-81.196","31.328","07-15-2015","2015","07","modern"
"2015311","GEORGIA","South","-81.161","31.378","07-15-2015","2015","07","modern"
"2015313","GEORGIA","South","-81.083","31.469","07-15-2015","2015","07","modern"
